,URL,Sentence
2165,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"This role will be the first of its kind within the organisation, responsible for building, scaling and maintaining their AWS infrastructure, as well as building the processes and recommending tools required to support a growing product and development team."
2166,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Some of your responsibilities will also include:
2167,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Monitoring and managing the public cloud environment to ensure uptime, performance, capacity and stability of the infrastructure and services"
2168,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Supporting the software development &amp; project teams in elements of environment &amp; release management
2169,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Being the go-to point of contact when it comes to monitoring/management tools, as well as deployment processes and tools (test suite &amp; deployment process, error tracking &amp; reporting, staging servers, backups)"
2170,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Coaching and upskilling members of the software development team regarding AWS best practice
2171,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Assisting in some development as needed (Python and React)
2172,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,About you
2173,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"You will be an experienced DevOps or Software Engineer with a solid understanding of AWS, CI/CD pipelines and possess the confidence to advise a growing organisation when it comes to all to all things DevOps."
2174,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,You will ideally have experience in most the following:
2175,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,CI/CD (Jenkins and/or Travis) approaches to solution deployment
2176,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Docker/Jenkins
2177,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"AWS (EC2, S3, RDS, etc.)"
2178,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Nginx/Apache
2179,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,A robust understanding of a DevOps approach to environment management and Agile development methodologies
2180,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Kafka/RabbitMQ
2181,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,AI/Machine learning
2182,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Media support - video encoding &amp; delivery
2183,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Scaling a SaaS product 
2184,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Next steps
2185,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Submit your CV through to the relevant job portal, or email directly to ryan.mulholland@hudson.com"
2186,https://www.seek.co.nz/job/50090305?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Note: While we usually encourage overseas applicants, we are currently unable to assist without an appropriate Visa and means of travel into the country given the COVID-19 pandemic."
2187,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,A results-oriented development team that is focused on value delivery.
2188,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Robust software in terms of security, performance &amp; quality, customer value, cost and timeliness."
2189,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Innovative use of new technology which has direct impact and benefit to the business platforms.
2190,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Support &amp; operations delivery which provides high standards of security, performance &amp; quality, customer value, cost and timeliness."
2191,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"A highly collaborative, positive, enthusiastic and innovative team culture that strives for individual and team excellence through continuous improvement."
2192,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,A development team that is committed to business core values and business goals.
2193,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Respect, trust and confidence of the development team, other managers and the wider business."
2194,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Ensure that technical delivery by the development team is up to the highest possible standard. 
2195,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Provide support and leadership to the development team to resolve technical challenges and assist timely delivery of projects.
2196,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Champion development principles Cloud-first &amp; QA automation.
2197,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Manage acceptable technical debt and communicate with the leadership team regarding this and restitution plans.
2198,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Be familiar with and understand existing systems; and maintain a roadmap for technical and architecture improvement over time.
2199,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Ensure excellent documentation is maintained at all times and adequate time &amp; resources are given to this by the development team.
2200,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Use formal and informal training and skills development opportunities to continuously evaluate and adopt suitable new technology into the wider team.
2201,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Properly assess and report on product, project and organizational risks."
2202,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Monitor Azure environments for performance vs cost and directly engage necessary resources to manage cost movements outside of normal limits.
2203,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Oversee Support &amp; Operations team production &amp; UAT environment customer support &amp; release management through the support team and 3rd parties and other stakeholders as required.
2204,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Ensure standards of response and resolution exceed expectation and support team activity reflects productivity in resolution.
2205,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Recruit and retain a talented team with complementary skills and whose personal values reflect the company culture of teamwork, collaboration and effective timely delivery."
2206,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Mentor individual developers to continuously improve their skills and knowledge, encourage the individual professional growth and development of staff through deliberate coaching."
2207,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Continue to improve the team skill using Agile development methodology.
2208,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Maintain effective and constant communication with staff through regular one-on-one engagement.  Provide staff with frequent and immediate feedback on accomplishments and areas for improvement.
2209,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Deal with under-performance directly and in a timely manner.
2210,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Work directly with customers, Project Managers, &amp; Support team to contribute to the documentation of project plans, SOW’s and the evaluation and confirmation of timelines."
2211,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Maintain close communication with project managers on the status of deliverables and current priorities.
2212,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Directly support the developers to fulfil the technical commitments in each project and overcome technical challenges while meeting the milestone commitments of the project.
2213,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Maintain professionalism in all communication, internal and external, with customers, suppliers and the team."
2214,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Take on and share direct responsibility for success and failure with the leadership team and wider development team.
2215,https://www.seek.co.nz/job/50090114?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Manage staff fairly, maintaining high standards of personal and professional integrity and achievement. "
2216,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Strong commercial experience in Android Development
2217,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Android User Interface design and implementation experience
2218,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Excellent communication skills
2219,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Relevant degree
2220,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Beneficial to have previous involvement working in embedded system programming
2221,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,C/C++ experience (beneficial)
2222,https://www.seek.co.nz/job/50089837?type=standout#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"Advantageous to have previous programming experience of payment terminals, devices or similar products"
2223,https://www.seek.co.nz/job/50089656?type=standard#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,Synapse Connect is ready to grow!! We are currently seeking a Technical/Software Architect to join a 13+ year old IT business and help grow the company into the next decade.
2224,https://www.seek.co.nz/job/50089656?type=standard#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"We are a small but growing Auckland development company that implements and develops a number of different online software solutions, primarily eCommerce and associated services, for SME clients across New Zealand and Australia."
2225,https://www.seek.co.nz/job/50089656?type=standard#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,We are working on a number of exciting projects across different and varied industries at the moment and you will be responsible for driving them forward.
2226,https://www.seek.co.nz/job/50089656?type=standard#searchRequestToken=b4e0cba7-eb6e-478c-9272-4d5ab7efac10,"You will report directly to the Business Manager and be responsible for taking ownership of needs analysis, requirement gathering and technical architecture as well as leading the development/implementation teams. But, you shouldn't be afraid to roll up your sleeves and get your hands dirty. Tasks vary from working on new requirements to supporting existing client solutions."
